File Name,Clip Directory,Duration TC,,,Resolution,Video Codec,Description,Comments,,Location,Category,,,,,Bit Depth,,,,EDL Clip Name,Camera Type,,,Camera Format,Camera FPS,,,,Sensor,,,,,,Aspect Ratio Notes,License Type,Pricing Tier
A006_A045_0413M6_V1-0055.mp4,,00:00:50:03,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims past the camera while covered in remoras, Echeneis naucrates, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",beautiful-whalesharks-covered-in-remoras-and-fish,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A049_0413WS_V1-0056.mp4,,00:00:31:02,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims past the camera while covered in remoras, Echeneis naucrates, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-towards-camera-and-clearing-frame,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A053_041381_V1-0057.mp4,,00:01:11:12,,,4608 x 2412,r3d,"Two whale sharks, Rhincodon typus, eat small bait fish thrown by fishermen off of a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-eating-leftover-fish-from-fishermen,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A054_04133L_V1-0058.mp4,,00:00:18:07,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims over the camera while covered in remoras, Echeneis naucrates, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-towards-and-over-the-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A056_04133J_V1-0059.mp4,,00:00:10:02,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims over the camera while covered in remoras, Echeneis naucrates, with a second whale shark behind, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-belly-covered-in-remora-fish,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A057_0413TH_V1-0048.mp4,,00:02:19:13,,,4608 x 2412,r3d,"Two whale sharks, Rhincodon typus, feeding beside the nets of a bagan, a traditional drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",two-whale-shark-feed-beside-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A057_0413TH_V1-0060.mp4,,00:01:21:04,,,4608 x 2412,r3d,"Following a whale shark, Rhincodon typus, from above and behind, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",following-whale-shark-from-above-and-behind,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A058_0413ED_V1-0061.mp4,,00:00:44:10,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims past the camera with right side of the shark showing its spots, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-in-blue-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A059_0413ZL_V1-0062.mp4,,00:00:31:02,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims into the frame from the top and exits from the bottom as seen from above, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-through-frame-looking-from-above,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A060_0413AV_V1-0063.mp4,,00:01:09:13,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, vertically feeding under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",camera-move-along-whaleshark-body-showing-the-beautful-skin-pattern,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A061_0413P3_V1-0064.mp4,,00:00:30:04,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims into and out of the frame, shot from above looking at the top of the shark, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-entering-and-clearing-frame-diagonally,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A063_04131T_V1-0065.mp4,,00:00:55:14,,,4608 x 2412,r3d,"Two whale sharks, Rhincodon typus, swim past each other in the blue water under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whalesharks-swimming-along-together,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A064_0413B4_V1-0066.mp4,,00:00:38:08,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, with a satellite tag on its dorsal fin swims just below the surface, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-with-satellite-tag-swimming-toward-camera-in-blue-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A066_0413C1_V1-0067.mp4,,00:00:10:17,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims over the camera while covered in remoras, Echeneis naucrates, with fishing nets behind, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-crossing-with-cameraman-and-clearing-frame-above,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A069_04136T_V1-0068.mp4,,00:00:42:14,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, enters the frame from the right in front of a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-entering-frame-going-towards-the-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A071_0413MX_V1-0069.mp4,,00:00:41:03,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims in the shadows under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-towards-camera-in-the-shadow-of-the-silhouetted-fishing-platform,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A077_0413SW_V1-0070.mp4,,00:01:16:20,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, eats baitfish while swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-eating-leftover-bait-thrown-from-fishermen,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A079_0413DA_V1-0071.mp4,,00:00:35:05,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, enters the frame from the bottom with camera showcasing the spots on the top of the shark, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-entering-frame-from-below-in-blue-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A080_0413EY_V1-0072.mp4,,00:00:52:03,,,4608 x 2412,r3d,"Silhouette of a whale shark, Rhincodon typus, swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",silhouette-of-whaleshark-and-fishing-platform,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A081_0413LN_V1-0073.mp4,,00:00:49:01,,,4608 x 2412,r3d,"Silhouette of a whale shark, Rhincodon typus, swimming overhead with a second shark coming in from the side, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",looking-up-at-whalesharks-around-fishing-platforms,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A083_0413AJ_V1-0074.mp4,,00:00:39:21,,,4608 x 2412,r3d,"Close up of a whale shark, Rhincodon typus, rises up to the surface for feeding, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-close-up-eye-contact-with-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A084_0413LT_V1-0075.mp4,,00:00:41:08,,,4608 x 2412,r3d,"Looking down on a whale shark, Rhincodon typus, swimming away from the camera , Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",mood-shot-whaleshark-in-deep-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A087_0413WA_V1-0043.mp4,,00:03:07:21,,,4608 x 2412,r3d,"Looking down on a whale shark, Rhincodon typus, swimming in the open ocean, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-below-in-deep-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A089_04138A_V1-0044.mp4,,00:01:05:00,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, enters the frame in front of a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-silhouette-swimming-and-filling-the-frame,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A062_0413WX_V1-0049.mp4,,00:01:02:09,,,4608 x 2412,r3d,"A whale shark, Rhincodon typus, swims far below in the blue, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-below-in-the-deep,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A062_0413WX_V1-0050.mp4,,00:01:21:11,,,4608 x 2412,r3d,"Two whale sharks, Rhincodon typus, swim far below in the blue, panning to a third swimming beside the camera, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",deep-water-whalesharks-to-reveal-whaleshark-next-to-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A006_A068_0413CZ_V1-0053.mp4,,00:00:32:18,,,4608 x 2412,r3d,"The front left side of a whale shark, Rhincodon typus, as it swims in the blue Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-in-the-blue,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 7:1,50,,,,,,,,,,191.045,Commercial,Premium
A003_A128_0410WL_V1-0002.mp4,,00:02:18:17,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, with attendant cobia, Rachycentron canadum, and remoras, Echeneis naucrates, pass each other under a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",underwater-view-of-two-whalesharks-next-to-fishing-platform-bagan,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A129_04105P_V1-0004.mp4,,00:01:41:18,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, with attendant cobia, Rachycentron canadum, and remoras, Echeneis naucrates, swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",underwater-multiple-whalesharks-next-to-fishing-platform-bagan,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A133_0410TI_V1-0006.mp4,,00:00:38:10,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, with attendant cobia, Rachycentron canadum, and remoras, Echeneis naucrates, swim past each other, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",remoras-on-whalesharks,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A149_0410ZM_V1-0007.mp4,,00:00:53:21,,,5120 x 2700,r3d,"Four whale sharks, Rhincodon typus, swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",looking-up-at-multiple-whalesharks-swimming-under-bagan,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A153_0410IP_V1-0008.mp4,,00:04:12:22,,,5120 x 2700,r3d,"Following a whale shark, Rhincodon typus, as it swims toward a second whale shark under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",multiple-whalesharks-swimming-towards-net-with-fish,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A154_0410PN_V1-0012.mp4,,00:02:31:19,,,5120 x 2700,r3d,"Looking down at a whale shark, Rhincodon typus, as it swims down into the deep, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-towards-the-blue,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A155_0410AR_V1-0014.mp4,,00:01:35:08,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, with many remoras, Echeneis naucrates, passes overhead with a second whale shark feeding under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",overhead-pass-of-whaleshark-with-remora,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A160_04107G_V1-0016.mp4,,00:00:27:24,,,5120 x 2700,r3d,"Three whale sharks, Rhincodon typus, feeding under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whalesharks-crossing-each-other,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A162_04108G_V1-0017.mp4,,00:00:32:16,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims under the camera showing off the unique spots on its back, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-towards-camera-and-clear-frame,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A073_04111R_V1-0018.mp4,,00:01:54:18,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus,  feeds vertically in the water column on small fish thrown by fishermen on a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-eating-on-the-surface-vertical-position,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A074_0411EE_V1-0019.mp4,,00:00:44:01,,,5120 x 2700,r3d,"Close up of a whale shark, Rhincodon typus, suction feeding showing the water going into its mouth under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-close-up-of-mouth-opening-and-inhaling-water,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A075_0411AX_V1-0020.mp4,,00:01:03:15,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, opens its mouth in front of the camera while swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-face-close-up,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A075_0411AX_V1-0045.mp4,,00:02:06:01,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, opens its mouth in front of the camera while swimming under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-eating-by-fishing-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A076_0411VP_V1-0021.mp4,,00:00:57:05,,,5120 x 2700,r3d,"Camera pans up from the fins along the back of a whale shark, Rhincodon typus, vertically feeding in the water under a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-vertical-close-to-the-fishing-nets-view-from-behind,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A077_0411SG_V1-0023.mp4,,00:00:42:21,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims under a small boat with its left side to the camera toward a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",side-view-whaleshark-swimming-next-to-fishing-platform,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A081_0411LK_V1-0024.mp4,,00:00:37:06,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swimming in the open water column under the camera, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-toward-and-clearing-camera-frame,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A084_041162_V1-0025.mp4,,00:00:30:01,,,5120 x 2700,r3d,"Looking down on a whale shark, Rhincodon typus, swimming away from the camera , Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-entering-frame-in-clear-blue-water-view-from-above-straight-down,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A088_0411IS_V1-0026.mp4,,00:00:34:07,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims toward the camera underneath a small boat in Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",whaleshark-swimming-toward-camera-with-boat-propeller-in-view,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A003_A036_0411Z5_V1-0001.mp4,,00:00:39:14,,,5120 x 2700,r3d,"Looking down from a boat at a whale shark, Rhincodon typus, feeding at the surface beside a bagan, a traditional Indonesian drop net fishing boat, Cendrawasih Bay, Papua Province, Indonesia, Pacific Ocean",surface-view-of-whaleshark-swimming-next-to-fishing-platform-bagan,,Cenderawasih,Terrestrial,,,,,16,,,,,DSMC2 GEMINI 5K S36,,,REDcode 5:2,50,,,,,,,,,,1.09,Commercial,Premium
A004_A001_0412HC_V1-0027.mp4,,00:01:08:40,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, sucking at a net on the bottom of a boat while doing vertical feeding, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-next-to-fishing-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A002_0412N6_V1-0028.mp4,,00:00:32:46,,,5120 x 2700,r3d,"Whale shark, Rhincodon typus, approaches the camera and turns toward the fishing nets to feed, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-eating-at-surface-eye-contact-with-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A003_0412AB_V1-0029.mp4,,00:01:53:39,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, rises up from the deep to inspect the fishing nets under a bagan, a traditional net fishing boat in Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",frontal-view-whaleshark-swimming-up-to-fishing-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A003_0412AB_V1-0030.mp4,,00:01:53:39,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, enters from the right with left side of the shark showing its spots to inspect the fishing nets under a bagan, a traditional net fishing boat in Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",frontal-view-whaleshark-swimming-up-to-pagan,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A004_04122W_V1-0031.mp4,,00:01:04:03,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims up and over the camera showing its white belly and numerous hitchhiking remoras, Echeneis naucrates, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",big-whaleshark-covered-in-remoras-swims-toward-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A007_04128I_V1-0032.mp4,,00:00:41:35,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims away from the camera into the blue, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",full-body-whaleshark-swims-away,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A008_0412NB_V1-0033.mp4,,00:02:04:10,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims away from the net under a bagan, a traditional drop net fishing boat, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-swimming-next-to-nets-with-sunrays,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A008_0412NB_V1-0034.mp4,,00:02:04:10,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, approaches a bagan boat to feed on bait fish while two more sharks approach behind, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-swimming-next-to-nets-with-sunrays-and-particles,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A014_04122J_V1-0035.mp4,,00:01:13:35,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, moving toward the camera under a bagan, traditional drop net fishing boat, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",two-whalesharks-slowly-moving-toward-camera,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A021_0412HQ_V1-0036.mp4,,00:00:31:49,,,5120 x 2700,r3d,"Looking up at a whale shark, Rhincodon typus, circling under a bagan, a traditional drop net fishing boat in Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-and-shafts-of-sunlight-on-bagan,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A022_0412HY_V1-0037.mp4,,00:01:26:47,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims up from the depths toward a bagan drop net fishing boat, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-swimming-up-towards-shafts-of-light,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A025_0412N9_V1-0038.mp4,,00:00:45:45,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, swim side by side past a fishing net and toward the blue, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",two-whalesharks-swimming-side-by-side,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A026_0412MJ_V1-0039.mp4,,00:01:49:49,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, swim past a large fishing net hanging under a bagan, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",two-whalesharks-swimming-next-to-fishing-nets,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A026_0412MJ_V1-0040.mp4,,00:01:49:49,,,5120 x 2700,r3d,"Two whale sharks, Rhincodon typus, swim down into the blue, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",two-whalesharks-swimming-next-to-fishing-net,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
A004_A027_04124Y_V1-0041.mp4,,00:00:53:47,,,5120 x 2700,r3d,"A whale shark, Rhincodon typus, swims under a bagan with sun rays and a second shark in the background, Cendrawasih Bay, Papua, Indonesia, Pacific Ocean",whaleshark-backlit-with-sunrays,,Cenderawasih,Underwater,,,,,16,,,,,DSMC2 GEMINI 5K S35,,,REDcode 5:1,50,,,,,,,,,,1.09,Commercial,Premium
